239	149	164	52	91
240	149	165	52	364
241	150	163	52	416
242	150	164	52	167
243	150	165	52	417
244	151	166	53	286
245	151	167	53	357
246	151	168	53	357
247	152	166	53	250
248	152	167	53	333
249	152	168	53	417
280	168	184	61	65
281	168	185	61	548
282	168	186	61	0
283	168	187	61	0
284	168	188	61	0
285	168	189	61	0
286	168	190	61	163
287	168	191	61	0
288	168	192	61	164
289	168	193	61	60
290	169	184	61	100
291	169	185	61	100
292	169	186	61	100
293	169	187	61	100
294	169	188	61	100
295	169	189	61	100
296	169	190	61	100
297	169	191	61	100
298	169	192	61	100
299	169	193	61	100
354	233	252	85	538
355	233	253	85	231
356	233	254	85	154
357	233	255	85	77
358	234	252	85	113
359	234	253	85	270
360	234	254	85	214
361	234	255	85	403
362	235	252	85	534
363	235	253	85	233
364	235	254	85	153
365	235	255	85	80
391	256	279	94	0
392	256	280	94	1000
393	256	281	94	0
394	257	279	94	0
395	257	280	94	1000
396	257	281	94	0
438	295	319	110	338
439	295	320	110	228
440	295	321	110	0
441	295	322	110	109
442	295	323	110	166
443	295	324	110	112
444	295	325	110	47
445	294	319	110	271
446	294	320	110	406
447	294	321	110	39
448	294	322	110	83
449	294	323	110	0
450	294	324	110	142
451	294	325	110	59
486	365	405	135	440
487	365	406	135	288
488	365	407	135	182
489	365	408	135	90
490	366	405	135	295
491	366	406	135	374
492	366	407	135	197
493	366	408	135	134
494	367	405	135	476
495	367	406	135	231
496	367	407	135	122
497	367	408	135	171
536	452	486	164	195
537	452	487	164	171
538	452	488	164	171
539	452	489	164	73
540	452	490	164	98
541	452	491	164	73
542	452	492	164	24
543	452	493	164	195
544	451	486	164	175
545	451	487	164	175
546	451	488	164	175
547	451	489	164	75
548	451	490	164	100
549	451	491	164	75
550	451	492	164	25
551	451	493	164	200
552	450	486	164	204
553	450	487	164	169
554	450	488	164	169
555	450	489	164	72
556	450	490	164	97
557	450	491	164	72
558	450	492	164	24
559	450	493	164	193
560	455	497	166	228
561	455	498	166	156
562	455	499	166	236
563	455	500	166	17
564	455	501	166	151
565	455	502	166	66
566	455	503	166	66
567	455	504	166	46
568	455	505	166	34
569	456	497	166	243
570	456	498	166	196
571	456	499	166	196
572	456	500	166	125
573	456	501	166	52
574	456	502	166	68
575	456	503	166	48
576	456	504	166	51
577	456	505	166	21
587	493	540	179	310
588	493	541	179	0
589	493	542	179	287
590	493	543	179	403
591	494	540	179	350
592	494	541	179	86
593	494	542	179	138
594	494	543	179	426
597	512	560	187	334
598	512	561	187	333
599	512	562	187	333
600	513	560	187	334
601	513	561	187	333
602	513	562	187	333
648	561	610	202	182
649	561	611	202	164
650	561	612	202	145
651	561	613	202	127
652	561	614	202	109
653	561	615	202	91
654	561	616	202	73
655	561	617	202	18
656	561	618	202	36
657	561	619	202	55
658	562	610	202	18
659	562	611	202	73
660	562	612	202	36
661	562	613	202	55
662	562	614	202	145
663	562	615	202	127
664	562	616	202	109
665	562	617	202	182
666	562	618	202	164
667	562	619	202	91
668	563	610	202	105
669	563	611	202	140
670	563	612	202	123
671	563	613	202	53
672	563	614	202	88
673	563	615	202	35
674	563	616	202	158
675	563	617	202	53
676	563	618	202	70
677	563	619	202	175
678	564	610	202	164
679	564	611	202	127
680	564	612	202	145
681	564	613	202	109
682	564	614	202	73
683	564	615	202	55
684	564	616	202	91
685	564	617	202	18
686	564	618	202	36
687	564	619	202	182
700	587	639	209	184
701	587	640	209	520
702	587	641	209	0
703	587	642	209	296
704	588	639	209	192
705	588	640	209	157
706	588	641	209	440
707	588	642	209	211
722	623	675	223	899
723	623	676	223	85
724	623	677	223	16
725	624	675	223	807
726	624	676	223	149
727	624	677	223	44
942	928	961	317	349
943	928	962	317	252
944	928	963	317	399
945	929	961	317	268
946	929	962	317	342
947	929	963	317	390
989	995	1031	337	1000
990	995	1032	337	0
991	995	1033	337	0
992	996	1031	337	1000
993	996	1032	337	0
994	996	1033	337	0
995	997	1034	338	39
996	997	1035	338	43
997	997	1036	338	106
998	997	1037	338	667
999	997	1038	338	145
1000	998	1034	338	168
1001	998	1035	338	0
1002	998	1036	338	0
1003	998	1037	338	549
1004	998	1038	338	283
1025	1004	1044	340	172
1026	1004	1045	340	601
1027	1004	1046	340	227
1028	1005	1044	340	1000
1029	1005	1045	340	0
1030	1005	1046	340	0
1031	1006	1044	340	342
1032	1006	1045	340	329
1033	1006	1046	340	329
1055	1049	1085	357	624
1056	1049	1086	357	303
1057	1049	1087	357	73
1058	1050	1085	357	75
1059	1050	1086	357	229
1060	1050	1087	357	696
1076	1064	1101	361	0
1077	1064	1102	361	184
1078	1064	1103	361	816
1079	1065	1101	361	89
1080	1065	1102	361	0
1081	1065	1103	361	911
1087	1066	1101	361	0
1088	1066	1102	361	0
1089	1066	1103	361	1000
1100	1067	1104	362	352
1101	1067	1105	362	648
1102	1067	1106	362	0
1103	1068	1104	362	124
1104	1068	1105	362	808
1105	1068	1106	362	68
1106	1069	1104	362	196
1107	1069	1105	362	804
1108	1069	1106	362	0
1211	1277	1300	432	0
1212	1277	1301	432	500
1213	1277	1302	432	500
1214	1277	1303	432	0
1215	1278	1300	432	400
1216	1278	1301	432	400
1217	1278	1302	432	200
1218	1278	1303	432	0
1247	1293	1317	438	231
1248	1293	1318	438	631
1249	1293	1319	438	138
1250	1294	1317	438	181
1251	1294	1318	438	368
1252	1294	1319	438	451
1344	1369	1385	465	44
1345	1369	1386	465	364
1346	1369	1387	465	592
1347	1370	1385	465	0
1348	1370	1386	465	0
1349	1370	1387	465	1000
1350	1371	1385	465	68
1351	1371	1386	465	386
1352	1371	1387	465	546
1374	1411	1427	481	221
1375	1411	1428	481	440
1376	1411	1429	481	339
1377	1412	1427	481	511
1378	1412	1428	481	272
1379	1412	1429	481	217
1403	1477	1487	503	1000
1404	1477	1488	503	0
1405	1477	1489	503	0
1406	1478	1487	503	1000
1407	1478	1488	503	0
1408	1478	1489	503	0
1412	1479	1487	503	1000
1413	1479	1488	503	0
1414	1479	1489	503	0
1468	1536	1544	522	350
1469	1536	1545	522	98
1470	1536	1546	522	552
1471	1537	1544	522	98
1472	1537	1545	522	175
1473	1537	1546	522	727
1500	1580	1584	537	218
1501	1580	1585	537	197
1502	1580	1586	537	585
1503	1579	1584	537	770
1504	1579	1585	537	61
1505	1579	1586	537	169
1568	1620	1624	549	326
1569	1620	1625	549	222
1570	1620	1626	549	452
1571	1621	1624	549	155
1572	1621	1625	549	350
1573	1621	1626	549	495
1588	1647	1649	558	333
1589	1647	1650	558	333
1590	1647	1651	558	334
1596	1648	1649	558	333
1597	1648	1650	558	334
1598	1648	1651	558	333
1690	1800	1791	608	900
1691	1800	1792	608	0
1692	1800	1793	608	100
1743	1899	1884	644	684
1744	1899	1885	644	216
1745	1899	1886	644	100
1750	1900	1884	644	249
1751	1900	1885	644	713
1752	1900	1886	644	38
1755	1901	1884	644	73
1756	1901	1885	644	259
1757	1901	1886	644	668
1770	1952	1931	662	788
1771	1952	1932	662	48
1772	1952	1933	662	164
1776	1953	1931	662	53
1777	1953	1932	662	62
1778	1953	1933	662	885
1782	1799	1791	608	700
1783	1799	1792	608	100
1784	1799	1793	608	200
1813	2042	2014	693	257
1814	2042	2015	693	452
1815	2042	2016	693	291
1816	2043	2014	693	678
1817	2043	2015	693	93
1818	2043	2016	693	229
1947	2253	2205	760	245
1948	2253	2206	760	257
1949	2253	2207	760	498
1950	2252	2205	760	251
1951	2252	2206	760	479
1952	2252	2207	760	270
1953	2265	2218	766	287
1954	2265	2219	766	505
1955	2265	2220	766	208
1956	2266	2218	766	624
1957	2266	2219	766	206
1958	2266	2220	766	170
1959	2262	2215	765	689
1960	2262	2216	765	311
1961	2262	2217	765	0
1962	2263	2215	765	364
1963	2263	2216	765	244
1964	2263	2217	765	392
1965	2264	2215	765	129
1966	2264	2216	765	432
1967	2264	2217	765	439
2212	2558	2478	863	146
2213	2558	2479	863	440
2214	2558	2480	863	414
2215	2559	2478	863	19
2216	2559	2479	863	587
2217	2559	2480	863	394
2303	2690	2602	910	476
2304	2690	2603	910	483
2305	2690	2604	910	41
2306	2691	2602	910	606
2307	2691	2603	910	252
2308	2691	2604	910	142
2324	2741	2650	928	206
2325	2741	2651	928	318
2326	2741	2652	928	476
2327	2742	2650	928	1000
2328	2742	2651	928	0
2329	2742	2652	928	0
2426	2876	2774	975	122
2427	2876	2775	975	263
2428	2876	2776	975	340
2429	2876	2777	975	275
2430	2877	2774	975	289
2431	2877	2775	975	131
2432	2877	2776	975	318
2433	2877	2777	975	262
2449	2892	2791	980	334
2450	2892	2792	980	333
2451	2892	2793	980	333
2452	2893	2791	980	326
2453	2893	2792	980	337
2454	2893	2793	980	337
2491	2944	2840	999	400
2492	2944	2841	999	395
2493	2944	2842	999	205
2494	2942	2840	999	760
2495	2942	2841	999	0
2496	2942	2842	999	240
2497	2943	2840	999	177
2498	2943	2841	999	204
2499	2943	2842	999	619
2506	2951	2849	1002	76
2507	2951	2850	1002	323
2508	2951	2851	1002	179
2509	2951	2852	1002	422
2510	2951	2853	1002	0
2511	2952	2849	1002	200
2512	2952	2850	1002	200
2513	2952	2851	1002	200
2514	2952	2852	1002	200
2515	2952	2853	1002	200
2516	2967	2866	1008	781
2517	2967	2867	1008	93
2518	2967	2868	1008	126
2519	2968	2866	1008	110
2520	2968	2867	1008	823
2521	2968	2868	1008	67
2551	2994	2894	1019	279
2552	2994	2895	1019	453
2553	2994	2896	1019	268
2554	2995	2894	1019	184
2555	2995	2895	1019	348
2556	2995	2896	1019	468
2677	3115	3006	1064	604
2678	3115	3007	1064	147
2679	3115	3008	1064	249
2684	3116	3006	1064	358
2685	3116	3007	1064	258
2686	3116	3008	1064	384
2699	3121	3011	1066	244
2700	3121	3012	1066	475
2701	3121	3013	1066	281
2702	3119	3011	1066	191
2703	3119	3012	1066	616
2704	3119	3013	1066	193
2705	3120	3011	1066	178
2706	3120	3012	1066	187
2707	3120	3013	1066	635
2764	3227	3105	1105	0
2765	3227	3106	1105	10
2766	3227	3107	1105	10
2767	3227	3108	1105	10
2768	3227	3109	1105	10
2769	3227	3110	1105	0
2770	3227	3111	1105	100
2771	3227	3112	1105	300
2772	3227	3113	1105	20
2773	3227	3114	1105	20
2774	3227	3115	1105	10
2775	3227	3116	1105	10
2776	3227	3117	1105	500
2777	3227	3118	1105	0
2778	3227	3119	1105	0
2779	3227	3120	1105	0
2780	3227	3121	1105	0
2781	3225	3105	1105	0
2782	3225	3106	1105	0
2783	3225	3107	1105	0
2784	3225	3108	1105	0
2785	3225	3109	1105	0
2786	3225	3110	1105	0
2787	3225	3111	1105	238
2788	3225	3112	1105	0
2789	3225	3113	1105	183
2790	3225	3114	1105	86
2791	3225	3115	1105	138
2792	3225	3116	1105	0
2793	3225	3117	1105	174
2794	3225	3118	1105	0
2795	3225	3119	1105	0
2796	3225	3120	1105	0
2797	3225	3121	1105	181
2798	3226	3105	1105	110
2799	3226	3106	1105	26
2800	3226	3107	1105	21
2801	3226	3108	1105	30
2802	3226	3109	1105	17
2803	3226	3110	1105	14
2804	3226	3111	1105	31
2805	3226	3112	1105	23
2806	3226	3113	1105	31
2807	3226	3114	1105	475
2808	3226	3115	1105	30
2809	3226	3116	1105	48
2810	3226	3117	1105	40
2811	3226	3118	1105	24
2812	3226	3119	1105	40
2813	3226	3120	1105	21
2814	3226	3121	1105	19
2908	3403	3271	1156	996
2909	3403	3272	1156	2
2910	3403	3273	1156	2
2911	3402	3271	1156	996
2912	3402	3272	1156	2
2913	3402	3273	1156	2
2994	3512	3372	1193	589
2995	3512	3373	1193	410
2996	3512	3374	1193	1
2997	3513	3372	1193	599
2998	3513	3373	1193	400
2999	3513	3374	1193	1
3006	3521	3382	1198	709
3007	3521	3383	1198	290
3008	3521	3384	1198	1
3009	3522	3382	1198	714
3010	3522	3383	1198	285
3011	3522	3384	1198	1
3020	3561	3419	1214	116
3021	3561	3420	1214	517
3022	3561	3421	1214	367
3023	3562	3419	1214	500
3024	3562	3420	1214	0
3025	3562	3421	1214	500
3053	3594	3445	1223	306
3054	3594	3446	1223	452
3055	3594	3447	1223	242
3060	3595	3445	1223	725
3061	3595	3446	1223	80
3062	3595	3447	1223	195
3124	3651	3496	1241	238
3125	3651	3497	1241	149
3126	3651	3498	1241	266
3127	3651	3499	1241	126
3128	3651	3500	1241	221
3129	3652	3496	1241	220
3130	3652	3497	1241	184
3131	3652	3498	1241	213
3132	3652	3499	1241	184
3133	3652	3500	1241	199
3149	3679	3525	1252	72
3150	3679	3526	1252	503
3151	3679	3527	1252	425
3152	3680	3525	1252	293
3153	3680	3526	1252	397
3154	3680	3527	1252	310
3155	3681	3525	1252	313
3156	3681	3526	1252	291
3157	3681	3527	1252	396
3234	3786	3633	1287	1000
3235	3786	3634	1287	0
3236	3786	3635	1287	0
3372	3953	3793	1348	153
3373	3953	3794	1348	269
3374	3953	3795	1348	384
3375	3953	3796	1348	0
3376	3953	3797	1348	0
3377	3953	3798	1348	194
3411	3787	3633	1287	314
3412	3787	3634	1287	472
3413	3787	3635	1287	214
3503	4100	3928	1399	376
3504	4100	3929	1399	375
3505	4100	3930	1399	14
3506	4100	3931	1399	161
3507	4100	3932	1399	74
3508	4101	3928	1399	433
3509	4101	3929	1399	370
3510	4101	3930	1399	0
3511	4101	3931	1399	88
3512	4101	3932	1399	109
3530	4129	3958	1407	700
3531	4129	3959	1407	100
3532	4129	3960	1407	200
3539	4130	3958	1407	334
3540	4130	3959	1407	333
3541	4130	3960	1407	333
3544	4131	3958	1407	500
3545	4131	3959	1407	50
3546	4131	3960	1407	450
3551	3956	3793	1348	0
3552	3956	3794	1348	0
3553	3956	3795	1348	0
3554	3956	3796	1348	0
3555	3956	3797	1348	0
3556	3956	3798	1348	1000
3561	4153	3978	1416	159
3562	4153	3979	1416	833
3563	4153	3980	1416	8
3564	4154	3978	1416	617
3565	4154	3979	1416	255
3566	4154	3980	1416	128
3737	4370	4181	1495	165
3738	4370	4182	1495	167
3739	4370	4183	1495	167
3740	4370	4184	1495	0
3741	4370	4185	1495	0
3742	4370	4186	1495	167
3743	4370	4187	1495	0
3744	4370	4188	1495	0
3745	4370	4189	1495	167
3746	4370	4190	1495	167
3763	4371	4181	1495	143
3764	4371	4182	1495	143
3765	4371	4183	1495	0
3766	4371	4184	1495	143
3767	4371	4185	1495	143
3768	4371	4186	1495	142
3769	4371	4187	1495	143
3770	4371	4188	1495	143
3771	4371	4189	1495	0
3772	4371	4190	1495	0
3870	4510	4316	1545	635
3871	4510	4317	1545	87
3872	4510	4318	1545	213
3873	4510	4319	1545	24
3874	4510	4320	1545	25
3875	4510	4321	1545	4
3876	4510	4322	1545	8
3877	4510	4323	1545	4
3880	4511	4316	1545	637
3881	4511	4317	1545	85
3882	4511	4318	1545	212
3883	4511	4319	1545	25
3884	4511	4320	1545	25
3885	4511	4321	1545	4
3886	4511	4322	1545	8
3887	4511	4323	1545	4
3888	4516	4328	1548	676
3889	4516	4329	1548	90
3890	4516	4330	1548	225
3891	4516	4331	1548	0
3892	4516	4332	1548	0
3893	4516	4333	1548	9
3894	4516	4334	1548	0
3895	4516	4335	1548	0
3896	4517	4328	1548	807
3897	4517	4329	1548	108
3898	4517	4330	1548	0
3899	4517	4331	1548	32
3900	4517	4332	1548	32
3901	4517	4333	1548	11
3902	4517	4334	1548	5
3903	4517	4335	1548	5
3950	4595	4413	1579	494
3951	4595	4414	1579	491
3952	4595	4415	1579	15
3955	4596	4413	1579	468
3956	4596	4414	1579	450
3957	4596	4415	1579	82
4064	4731	4536	1621	228
4065	4731	4537	1621	228
4066	4731	4538	1621	106
4067	4731	4539	1621	229
4068	4731	4540	1621	0
4069	4731	4541	1621	0
4070	4731	4542	1621	209
4081	4732	4536	1621	0
4082	4732	4537	1621	0
4083	4732	4538	1621	4
4084	4732	4539	1621	0
4085	4732	4540	1621	5
4086	4732	4541	1621	0
4087	4732	4542	1621	991
4101	4765	4574	1635	306
4102	4765	4575	1635	171
4103	4765	4576	1635	523
4114	4733	4536	1621	0
4115	4733	4537	1621	0
4116	4733	4538	1621	0
4117	4733	4539	1621	0
4118	4733	4540	1621	0
4119	4733	4541	1621	0
4120	4733	4542	1621	1000
4140	4766	4574	1635	741
4141	4766	4575	1635	159
4142	4766	4576	1635	100
4215	4867	4670	1670	511
4216	4867	4671	1670	268
4217	4867	4672	1670	155
4218	4867	4673	1670	39
4219	4867	4674	1670	27
4220	4877	4683	1675	1000
4221	4877	4684	1675	0
4222	4877	4685	1675	0
4223	4877	4686	1675	0
4234	4878	4683	1675	1000
4235	4878	4684	1675	0
4236	4878	4685	1675	0
4237	4878	4686	1675	0
4255	4868	4670	1670	616
4256	4868	4671	1670	0
4257	4868	4672	1670	0
4258	4868	4673	1670	118
4259	4868	4674	1670	266
4349	4924	4731	1692	289
4350	4924	4732	1692	289
4351	4924	4733	1692	43
4352	4924	4734	1692	89
4353	4924	4735	1692	290
4369	4925	4731	1692	399
4370	4925	4732	1692	400
4371	4925	4733	1692	201
4372	4925	4734	1692	0
4373	4925	4735	1692	0
4422	4950	4759	1703	499
4423	4950	4760	1703	499
4424	4950	4761	1703	2
4433	4951	4759	1703	499
4434	4951	4760	1703	499
4435	4951	4761	1703	2
4436	4988	4796	1716	250
4437	4988	4797	1716	250
4438	4988	4798	1716	250
4439	4988	4799	1716	250
4452	4952	4759	1703	499
4453	4952	4760	1703	499
4454	4952	4761	1703	2
4467	4989	4796	1716	250
4468	4989	4797	1716	250
4469	4989	4798	1716	250
4470	4989	4799	1716	250
4474	5007	4816	1723	417
4475	5007	4817	1723	267
4476	5007	4818	1723	316
4511	5008	4816	1723	317
4512	5008	4817	1723	334
4513	5008	4818	1723	349
4514	5014	4824	1726	56
4515	5014	4825	1726	122
4516	5014	4826	1726	314
4517	5014	4827	1726	508
4518	5028	4839	1730	211
4519	5028	4840	1730	471
4520	5028	4841	1730	158
4521	5028	4842	1730	160
4534	5015	4824	1726	264
4535	5015	4825	1726	339
4536	5015	4826	1726	271
4537	5015	4827	1726	126
4542	5029	4839	1730	55
4543	5029	4840	1730	777
4544	5029	4841	1730	66
4545	5029	4842	1730	102
4562	5030	4839	1730	230
4563	5030	4840	1730	521
4564	5030	4841	1730	0
4565	5030	4842	1730	249
4597	5069	4883	1745	242
4598	5069	4884	1745	462
4599	5069	4885	1745	296
4606	5070	4883	1745	565
4607	5070	4884	1745	187
4608	5070	4885	1745	248
4643	5123	4940	1766	308
4644	5123	4941	1766	192
4645	5123	4942	1766	130
4646	5123	4943	1766	62
4647	5123	4944	1766	308
4654	5121	4937	1765	309
4655	5121	4938	1765	548
4656	5121	4939	1765	143
4663	5124	4940	1766	290
4664	5124	4941	1766	140
4665	5124	4942	1766	140
4666	5124	4943	1766	141
4667	5124	4944	1766	289
4679	5122	4937	1765	369
4680	5122	4938	1765	216
4681	5122	4939	1765	415
4688	5113	4927	1762	603
4689	5113	4928	1762	120
4690	5113	4929	1762	12
4691	5113	4930	1762	18
4692	5113	4931	1762	241
4693	5113	4932	1762	6
4712	5149	4967	1775	334
4713	5149	4968	1775	333
4714	5149	4969	1775	333
4722	5114	4927	1762	542
4723	5114	4928	1762	117
4724	5114	4929	1762	18
4725	5114	4930	1762	40
4726	5114	4931	1762	274
4727	5114	4932	1762	9
4743	5115	4927	1762	488
4744	5115	4928	1762	123
4745	5115	4929	1762	16
4746	5115	4930	1762	48
4747	5115	4931	1762	313
4748	5115	4932	1762	12
4749	5150	4967	1775	333
4750	5150	4968	1775	334
4751	5150	4969	1775	333
4870	5255	5070	1815	1000
4871	5255	5071	1815	0
4872	5255	5072	1815	0
4880	5256	5070	1815	1000
4881	5256	5071	1815	0
4882	5256	5072	1815	0
4926	5292	5102	1826	135
4927	5292	5103	1826	334
4928	5292	5104	1826	531
4934	5291	5102	1826	14
4935	5291	5103	1826	303
4936	5291	5104	1826	683
4971	5331	5142	1842	50
4972	5331	5143	1842	240
4973	5331	5144	1842	346
4974	5331	5145	1842	258
4975	5331	5146	1842	106
4982	5334	5147	1843	508
4983	5334	5148	1843	404
4984	5334	5149	1843	88
4985	5334	5150	1843	0
4992	5332	5142	1842	0
4993	5332	5143	1842	1000
4994	5332	5144	1842	0
4995	5332	5145	1842	0
4996	5332	5146	1842	0
4997	5335	5147	1843	0
4998	5335	5148	1843	64
4999	5335	5149	1843	428
5000	5335	5150	1843	508
5003	5333	5142	1842	0
5004	5333	5143	1842	0
5005	5333	5144	1842	1000
5006	5333	5145	1842	0
5007	5333	5146	1842	0
5008	5336	5147	1843	477
5009	5336	5148	1843	25
5010	5336	5149	1843	21
5011	5336	5150	1843	477
5029	5354	5167	1850	73
5030	5354	5168	1850	565
5031	5354	5169	1850	71
5032	5354	5170	1850	271
5033	5354	5171	1850	20
5053	5355	5167	1850	73
5054	5355	5168	1850	565
5055	5355	5169	1850	71
5056	5355	5170	1850	271
5057	5355	5171	1850	20
5061	5356	5167	1850	73
5062	5356	5168	1850	565
5063	5356	5169	1850	71
5064	5356	5170	1850	271
5065	5356	5171	1850	20
5111	5401	5224	1866	300
5112	5401	5225	1866	330
5113	5401	5226	1866	370
5142	5402	5224	1866	300
5143	5402	5225	1866	350
5144	5402	5226	1866	350
5148	5459	5283	1883	803
5149	5459	5284	1883	197
5150	5459	5285	1883	0
5154	5443	5264	1878	181
5155	5443	5265	1878	0
5156	5443	5266	1878	0
5157	5443	5267	1878	301
5158	5443	5268	1878	0
5159	5443	5269	1878	205
5160	5443	5270	1878	119
5161	5443	5271	1878	194
5176	5444	5264	1878	22
5177	5444	5265	1878	213
5178	5444	5266	1878	258
5179	5444	5267	1878	96
5180	5444	5268	1878	237
5181	5444	5269	1878	42
5182	5444	5270	1878	0
5183	5444	5271	1878	132
5195	5460	5283	1883	0
5196	5460	5284	1883	1000
5197	5460	5285	1883	0
5198	5461	5283	1883	700
5199	5461	5284	1883	300
5200	5461	5285	1883	0
5209	5445	5264	1878	242
5210	5445	5265	1878	186
5211	5445	5266	1878	137
5212	5445	5267	1878	155
5213	5445	5268	1878	132
5214	5445	5269	1878	0
5215	5445	5270	1878	0
5216	5445	5271	1878	148
5217	5403	5224	1866	310
5218	5403	5225	1866	340
5219	5403	5226	1866	350
5228	5446	5264	1878	172
5229	5446	5265	1878	22
5230	5446	5266	1878	103
5231	5446	5267	1878	0
5232	5446	5268	1878	225
5233	5446	5269	1878	170
5234	5446	5270	1878	168
5235	5446	5271	1878	140
5236	5479	5301	1891	545
5237	5479	5302	1891	33
5238	5479	5303	1891	362
5239	5479	5304	1891	60
5253	5480	5301	1891	565
5254	5480	5302	1891	0
5255	5480	5303	1891	371
5256	5480	5304	1891	64
5259	5505	5328	1901	700
5260	5505	5329	1901	200
5261	5505	5330	1901	100
5268	5506	5328	1901	500
5269	5506	5329	1901	400
5270	5506	5330	1901	100
5274	5507	5328	1901	250
5275	5507	5329	1901	600
5276	5507	5330	1901	150
5280	5365	5180	1854	533
5281	5365	5181	1854	30
5282	5365	5182	1854	51
5283	5365	5183	1854	51
5284	5365	5184	1854	2
5285	5365	5185	1854	7
5286	5365	5186	1854	14
5287	5365	5187	1854	186
5288	5365	5188	1854	100
5289	5365	5189	1854	26
5319	5366	5180	1854	564
5320	5366	5181	1854	24
5321	5366	5182	1854	57
5322	5366	5183	1854	55
5323	5366	5184	1854	2
5324	5366	5185	1854	7
5325	5366	5186	1854	15
5326	5366	5187	1854	182
5327	5366	5188	1854	94
5328	5366	5189	1854	0
5389	5600	5421	1935	334
5390	5600	5422	1935	333
5391	5600	5423	1935	333
5395	5595	5415	1933	386
5396	5595	5416	1933	79
5397	5595	5417	1933	535
5403	5601	5421	1935	1000
5404	5601	5422	1935	0
5405	5601	5423	1935	0
5406	5596	5415	1933	487
5407	5596	5416	1933	178
5408	5596	5417	1933	335
5426	5612	5432	1939	156
5427	5612	5433	1939	68
5428	5612	5434	1939	68
5429	5612	5435	1939	5
5430	5612	5436	1939	16
5431	5612	5437	1939	31
5432	5612	5438	1939	432
5433	5612	5439	1939	224
5440	5613	5432	1939	257
5441	5613	5433	1939	49
5442	5613	5434	1939	68
5443	5613	5435	1939	5
5444	5613	5436	1939	18
5445	5613	5437	1939	32
5446	5613	5438	1939	376
5447	5613	5439	1939	195
5497	5666	5488	1958	318
5498	5666	5489	1958	495
5499	5666	5490	1958	187
5501	5667	5488	1958	7
5502	5667	5489	1958	119
5503	5667	5490	1958	874
5504	5664	5485	1957	500
5505	5664	5486	1957	500
5506	5664	5487	1957	0
5510	5687	5508	1967	0
5511	5687	5509	1967	1000
5512	5687	5510	1967	0
5513	5665	5485	1957	0
5514	5665	5486	1957	500
5515	5665	5487	1957	500
5518	5689	5511	1968	172
5519	5689	5512	1968	272
5520	5689	5513	1968	89
5521	5689	5514	1968	162
5522	5689	5515	1968	305
5523	5688	5508	1967	0
5524	5688	5509	1967	1000
5525	5688	5510	1967	0
5533	5690	5511	1968	90
5534	5690	5512	1968	443
5535	5690	5513	1968	164
5536	5690	5514	1968	147
5537	5690	5515	1968	156
5544	5691	5511	1968	15
5545	5691	5512	1968	271
5546	5691	5513	1968	277
5547	5691	5514	1968	267
5548	5691	5515	1968	170
5549	5706	5529	1973	391
5550	5706	5530	1973	157
5551	5706	5531	1973	452
5555	5707	5529	1973	424
5556	5707	5530	1973	337
5557	5707	5531	1973	239
5574	5751	5571	1988	536
5575	5751	5572	1988	263
5576	5751	5573	1988	201
5581	5752	5571	1988	641
5582	5752	5572	1988	188
5583	5752	5573	1988	171
5588	5755	5576	1991	244
5589	5755	5577	1991	454
5590	5755	5578	1991	302
5602	5756	5576	1991	189
5603	5756	5577	1991	179
5604	5756	5578	1991	632
5613	5778	5599	1998	80
5614	5778	5600	1998	799
